timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,risk_score,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density
2025-06-16 01:08:00,116378E1,Ramesh Verma,SB41227216,NRI,9469319644,603202,Electricity bill,Net Banking,48330.1,103.44.137.187,Tablet-Android,SB10872248,0,Normal,26.7,363,Rahul Verma,560001,1.0,0.438,8
2025-06-16 02:25:00,BC68F9C1,Pooja Agarwal,SB83140807,Current,9675770529,600091,Petrol expense,IMPS,5756.1,103.72.117.163,ATM Terminal,SB46913810,0,Normal,11.7,408,Arun Singh,600002,1.0,0.382,9
2025-06-16 11:55:00,AC175B5C,Sindhu Rao,SB13999315,Joint,9507943839,600001,Insurance premium,IMPS,15966.22,103.12.170.59,iPhone 13,SB41227216,0,Normal,10.3,504,Priya Sharma,110001,1.0,0.415,7
2025-06-16 16:23:00,F9455884,Lakshmi Iyer,SB21668732,Joint,9919795579,600014,Rent payment,IMPS,20896.56,103.21.219.60,Redmi Note 12,SB39958838,0,Normal,7.0,499,Vikram Rathore,700001,1.0,0.287,6
2025-06-16 21:23:00,7497B9E8,Deepa Krishnan,SB39958838,Salary,9465341213,600096,Medical expense,Net Banking,17249.17,103.199.15.59,iPhone 14,SB39587039,0,Normal,20.8,697,Arun Singh,400001,1.0,0.205,12
2025-06-16 22:57:00,35B59BC7,Lakshmi Iyer,SB21668732,Savings,9919795579,600091,Rent payment,Mobile Banking,12851.72,103.12.170.59,Laptop-Chrome,SB66306997,0,Normal,19.0,499,Arun Singh,560001,1.0,0.326,7
2025-06-16 23:02:00,CF51C25A,Arun Menon,SB14265799,Joint,9199585092,600001,Subscription fee,IMPS,10135.44,103.143.57.176,Vivo V25,SB13356886,0,Normal,14.7,843,Karan Malhotra,600002,1.0,0.305,13
2025-06-16 23:48:00,E1B5B32F,Jaya Devi,SB77827638,Current,9748245888,600028,Subscription fee,IMPS,20368.66,103.221.93.148,iPhone 14,SB24942603,0,Normal,8.4,156,Priya Sharma,600001,1.0,0.178,14
2025-06-17 13:17:00,75ECEE88,Harish Naidu,SB66306997,Joint,9234031070,600040,Grocery payment,NEFT,1459.47,103.143.57.176,iPhone 14,SB66629388,0,Normal,10.6,244,Arun Singh,600001,1.0,0.365,13
2025-06-17 14:20:00,8AEC1CF6,Jaya Devi,SB77827638,Joint,9748245888,602001,Monthly salary credit,IMPS,3886.83,103.95.91.54,OnePlus 11,SB83140807,0,Normal,7.3,156,Arun Singh,600001,1.0,0.463,10
2025-06-17 14:30:00,2B4036D8,Ganesh Murugan,SB90801586,Savings,9384027113,600091,Insurance premium,Net Banking,19804.34,103.44.137.187,Tablet-Android,SB83140807,0,Normal,23.4,580,Arun Singh,600001,1.0,0.352,8
2025-06-17 16:39:00,3813D1E9,Madhavi Latha,SB89089901,Current,9692749116,601302,Subscription fee,ATM Withdrawal,11993.33,103.214.94.42,ATM Terminal,SB83197857,0,Normal,21.7,465,Sneha Nair,700001,1.0,0.388,5
2025-06-17 20:21:00,5BFA4899,Balaji Natarajan,SB22575562,Current,9203848421,601302,Amazon purchase,UPI Payment,46253.37,103.237.164.177,Vivo V25,SB39587039,0,Normal,7.1,45,Arun Singh,400001,1.0,0.224,8
2025-06-18 11:57:00,CAA0B158,Madhavi Latha,SB89089901,Savings,9692749116,600014,Medical expense,Online Transfer,49272.79,103.214.94.42,ATM Terminal,SB21668732,0,Normal,15.6,465,Arun Singh,600001,1.0,0.298,5
2025-06-18 15:46:00,6E18D6D0,Saranya Venkat,SB39587039,Current,9506448196,601302,Electricity bill,IMPS,26939.12,103.19.156.163,iPhone 13,SB90801586,0,Normal,21.6,546,Anjali Gupta,600001,1.0,0.227,7
2025-06-18 17:39:00,9D0256C9,Madhavi Latha,SB89089901,Current,9692749116,600028,Electricity bill,Net Banking,40633.2,103.44.137.187,iPhone 14,SB39958838,0,Normal,23.4,465,Vikram Rathore,700001,2.0,0.297,8
2025-06-18 21:02:00,1E0382B0,Harish Naidu,SB66306997,Salary,9234031070,601302,Medical expense,NEFT,49426.49,103.198.75.253,ATM Terminal,SB24942603,0,Normal,8.2,244,Priya Sharma,600001,1.0,0.414,13
2025-06-18 22:51:00,5F34553B,Manoj Patel,SB89254563,Current,9461415646,600040,Electricity bill,Net Banking,35213.27,103.19.156.163,iPhone 14,SB89089901,0,Normal,16.8,547,Vikram Rathore,600002,1.0,0.315,7
2025-06-19 01:03:00,D3993F64,Arjun Sharma,SB95822412,Joint,9914763202,602001,Loan EMI,ATM Withdrawal,19615.22,103.50.181.18,Laptop-Chrome,SB23756669,0,Normal,5.7,224,Karan Malhotra,600001,1.0,0.161,19
2025-06-19 01:56:00,5FDFC0AB,Balaji Natarajan,SB22575562,NRI,9203848421,600028,Medical expense,NEFT,20282.82,103.198.75.253,iPhone 14,SB47338124,0,Normal,23.8,45,Anjali Gupta,560001,1.0,0.323,13
2025-06-19 07:52:00,D6BBB155,Arjun Sharma,SB95822412,Joint,9914763202,600002,Medical expense,UPI Payment,31961.46,103.63.42.119,Redmi Note 12,SB13999315,0,Normal,9.4,224,Anjali Gupta,400001,1.0,0.378,10
2025-06-19 13:53:00,4D970ED6,Ramesh Verma,SB41227216,NRI,9469319644,601302,Electricity bill,Mobile Banking,43144.0,103.63.42.119,Vivo V25,SB66306997,0,Normal,11.2,363,Arun Singh,560001,1.0,0.168,10
2025-06-19 19:06:00,77177F04,Karthik Rajan,SB13356886,Salary,9271432881,600014,Petrol expense,Online Transfer,29530.02,103.143.57.176,Tablet-Android,SB89254563,0,Normal,21.8,896,Karan Malhotra,600002,1.0,0.371,13
2025-06-20 01:02:00,08D5669D,Uma Shankar,SB36687537,Current,9883543540,600002,Rent payment,Net Banking,32435.56,103.240.175.166,Desktop-Firefox,SB90801586,0,Normal,5.8,874,Anjali Gupta,600001,1.0,0.14,9
2025-06-20 09:13:00,E85EE99B,Dinesh Raj,SB97226012,NRI,9593303705,600040,Amazon purchase,ATM Withdrawal,6570.55,103.50.181.18,ATM Terminal,SB39958838,0,Normal,27.5,4,Vikram Rathore,700001,1.0,0.438,19
2025-06-20 12:14:00,3718AB09,Pooja Agarwal,SB83140807,NRI,9675770529,600028,Insurance premium,Net Banking,39326.33,103.222.26.98,Laptop-Chrome,SB36687537,0,Normal,28.7,408,Karan Malhotra,400001,1.0,0.492,6
2025-06-20 13:58:00,BBC1DAAC,Priya Nair,SB24942603,NRI,9965241839,600028,Loan EMI,IMPS,24043.64,103.198.75.253,iPhone 14,SB22575562,0,Normal,7.6,304,Sneha Nair,560001,1.0,0.475,13
2025-06-20 14:58:00,0F7BF700,Arun Menon,SB14265799,Joint,9199585092,600040,Subscription fee,NEFT,15616.32,103.199.15.59,iPhone 14,SB13561597,0,Normal,29.0,843,Arun Singh,600001,1.0,0.279,12
2025-06-20 18:05:00,32E0B33E,Priya Nair,SB24942603,Salary,9965241839,600040,Loan EMI,Online Transfer,48524.14,103.19.156.163,Tablet-Android,SB70291817,0,Normal,29.7,304,Karan Malhotra,700001,2.0,0.427,7
2025-06-20 23:58:00,8EF1BBD2,Deepa Krishnan,SB39958838,NRI,9465341213,600091,Petrol expense,UPI Payment,33955.49,103.214.94.42,iPhone 13,SB39345092,0,Normal,9.8,697,Vikram Rathore,600001,1.0,0.344,5
2025-06-21 00:22:00,2466DCD4,Suresh Babu,SB28728463,Salary,9398362082,600028,Rent payment,Online Transfer,33171.64,103.19.156.163,Laptop-Chrome,SB83197857,0,Normal,26.6,164,Sneha Nair,700001,1.0,0.356,7
2025-06-21 01:49:00,E6F5F260,Balaji Natarajan,SB22575562,Salary,9203848421,600096,Petrol expense,IMPS,21223.71,103.21.219.60,OnePlus 11,SB39587039,0,Normal,20.1,45,Arun Singh,400001,1.0,0.216,6
2025-06-21 05:57:00,A31C1A55,Prakash Doss,SB47338124,Salary,9414797776,602001,Electricity bill,Online Transfer,22365.62,103.240.175.166,iPhone 13,SB21668732,0,Normal,21.0,340,Arun Singh,600001,1.0,0.278,9
2025-06-21 06:26:00,2FACFEFC,Jaya Devi,SB77827638,Savings,9748245888,600028,Medical expense,NEFT,45289.5,103.84.216.197,iPhone 14,SB89089901,0,Normal,27.0,156,Vikram Rathore,600002,1.0,0.306,7
2025-06-21 10:33:00,D5570F0E,Deepa Krishnan,SB39958838,Joint,9465341213,600040,Electricity bill,IMPS,22076.31,103.98.70.254,Samsung S23,SB39345092,0,Normal,13.7,697,Vikram Rathore,600001,1.0,0.265,11
2025-06-21 14:33:00,CE6E0F4C,Manoj Patel,SB89254563,Joint,9461415646,600014,Subscription fee,IMPS,7419.16,103.199.15.59,Laptop-Chrome,SB39958838,0,Normal,14.8,547,Vikram Rathore,700001,1.0,0.41,12
2025-06-21 19:33:00,0B1854CB,Dinesh Raj,SB97226012,Joint,9593303705,600096,Subscription fee,Online Transfer,6703.68,103.172.69.180,Samsung S23,SB22575562,0,Normal,16.6,4,Sneha Nair,560001,1.0,0.475,5
2025-06-21 22:14:00,2E9D28E3,Uma Shankar,SB36687537,Savings,9883543540,600091,Petrol expense,UPI Payment,6186.82,103.214.94.42,iPhone 13,SB23756669,0,Normal,25.2,874,Karan Malhotra,600001,1.0,0.235,5
2025-06-22 02:38:00,F9F24E96,Sindhu Rao,SB13999315,Joint,9507943839,600096,Insurance premium,ATM Withdrawal,37869.69,103.12.170.59,Laptop-Chrome,SB13999315,0,Normal,7.8,504,Anjali Gupta,400001,1.0,0.281,7
2025-06-22 16:38:00,7F0B9C27,Prakash Doss,SB47338124,NRI,9414797776,600001,Petrol expense,IMPS,12475.94,103.198.75.253,Vivo V25,SB13999315,0,Normal,5.0,340,Anjali Gupta,400001,1.0,0.333,13
2025-06-22 17:34:00,5ABFACFE,Vijay Kumar,SB83197857,Joint,9331191390,601302,Grocery payment,IMPS,2473.11,103.44.137.187,Laptop-Chrome,SB13561597,0,Normal,11.3,630,Arun Singh,600001,1.0,0.128,8
2025-06-22 20:14:00,D4130870,Balaji Natarajan,SB22575562,NRI,9203848421,600001,Petrol expense,UPI Payment,23173.1,103.161.159.227,iPhone 14,SB39345092,0,Normal,26.2,45,Vikram Rathore,600001,1.0,0.164,11
2025-06-22 22:29:00,CFD93B19,Arun Menon,SB14265799,Current,9199585092,600028,Subscription fee,UPI Payment,2908.58,103.95.91.54,ATM Terminal,SB13561597,0,Normal,27.1,843,Arun Singh,600001,1.0,0.17,10
2025-06-23 01:47:00,4D2C4C71,Nithya Chandran,SB13561597,Current,9966647391,600002,Insurance premium,Net Banking,39605.31,103.44.137.187,Laptop-Chrome,SB10872248,0,Normal,24.7,639,Rahul Verma,560001,1.0,0.424,8
2025-06-23 20:02:00,C830FCA6,Vinoth Kumar,SB70291817,Salary,9184611066,603202,Electricity bill,IMPS,19147.63,103.21.219.60,Redmi Note 12,SB70291817,0,Normal,22.3,290,Karan Malhotra,700001,1.0,0.135,6
2025-06-24 10:05:00,E71F8890,Prakash Doss,SB47338124,Current,9414797776,600014,Rent payment,NEFT,34850.52,103.222.26.98,Samsung S23,SB13999315,0,Normal,15.2,340,Anjali Gupta,400001,1.0,0.202,6
2025-06-24 10:16:00,165EF218,Rahul Gupta,SB42868828,Current,9553778756,600002,Monthly salary credit,ATM Withdrawal,1235.59,103.72.117.163,iPhone 13,SB89254563,0,Normal,5.4,927,Karan Malhotra,600002,1.0,0.176,9
2025-06-24 12:29:00,C019BFBA,Uma Shankar,SB36687537,Joint,9883543540,600001,Rent payment,IMPS,18408.08,103.98.70.254,ATM Terminal,SB66306997,0,Normal,6.3,874,Arun Singh,560001,1.0,0.4,11
2025-06-24 13:45:00,33FEB9C3,Balaji Natarajan,SB22575562,Salary,9203848421,603202,Petrol expense,Online Transfer,33559.23,103.143.57.176,Vivo V25,SB10872248,0,Normal,21.6,45,Rahul Verma,560001,1.0,0.449,13
2025-06-24 19:08:00,DBBB7826,Vijay Kumar,SB83197857,Salary,9331191390,601302,Amazon purchase,Online Transfer,1929.04,103.199.15.59,OnePlus 11,SB97226012,0,Normal,9.0,630,Arun Singh,700001,1.0,0.155,12
2025-06-24 20:17:00,757D20DF,Balaji Natarajan,SB22575562,NRI,9203848421,603202,Grocery payment,ATM Withdrawal,48766.6,103.19.156.163,Laptop-Chrome,SB39587039,0,Normal,29.7,45,Arun Singh,400001,1.0,0.214,7
2025-06-24 20:21:00,B819F9DE,Pooja Agarwal,SB83140807,Salary,9675770529,601302,Insurance premium,UPI Payment,12944.48,103.12.170.59,OnePlus 11,SB89254563,0,Normal,8.0,408,Karan Malhotra,600002,1.0,0.42,7
2025-06-24 20:59:00,7EECCBCB,Arjun Sharma,SB95822412,Current,9914763202,600096,Amazon purchase,NEFT,32701.67,103.95.91.54,Laptop-Chrome,SB21668732,0,Normal,21.1,224,Arun Singh,600001,1.0,0.363,10
2025-06-24 22:48:00,2D984E47,Manoj Patel,SB89254563,NRI,9461415646,600096,Amazon purchase,UPI Payment,43545.28,103.72.117.163,iPhone 13,SB14265799,0,Normal,10.8,547,Sneha Nair,560001,1.0,0.399,9
2025-06-24 23:18:00,5315AA36,Priya Nair,SB24942603,Current,9965241839,601302,Grocery payment,Net Banking,1107.14,103.95.91.54,ATM Terminal,SB39345092,0,Normal,16.0,304,Vikram Rathore,600001,1.0,0.298,10
2025-06-25 00:01:00,AEBBB715,Ramesh Verma,SB41227216,Joint,9469319644,601302,Monthly salary credit,Mobile Banking,19650.63,103.240.175.166,Vivo V25,SB83140807,0,Normal,5.4,363,Arun Singh,600001,1.0,0.213,9
2025-06-25 00:36:00,A61F4FC7,Rekha Singh,SB66629388,Salary,9209747451,601302,Petrol expense,ATM Withdrawal,30791.44,103.50.181.18,Samsung S23,SB21668732,0,Normal,15.0,699,Arun Singh,600001,1.0,0.484,19
2025-06-25 02:42:00,A4068BC9,Pooja Agarwal,SB83140807,Joint,9675770529,600014,Rent payment,UPI Payment,11276.19,103.221.93.148,iPhone 13,SB83140807,0,Normal,18.6,408,Arun Singh,600001,1.0,0.455,14
2025-06-25 07:49:00,42BA3E78,Madhavi Latha,SB89089901,NRI,9692749116,603202,Petrol expense,Online Transfer,30645.25,103.214.94.42,iPhone 14,SB39958838,0,Normal,11.8,465,Vikram Rathore,700001,1.0,0.277,5
2025-06-25 08:44:00,D9CB8704,Vijay Kumar,SB83197857,Salary,9331191390,600014,Grocery payment,IMPS,37174.1,103.72.117.163,OnePlus 11,SB24942603,0,Normal,21.7,630,Priya Sharma,600001,1.0,0.314,9
2025-06-25 10:13:00,949FA4E0,Meena Pillai,SB46913810,Joint,9849621470,600040,Loan EMI,ATM Withdrawal,30491.69,103.12.170.59,Redmi Note 12,SB21668732,0,Normal,7.7,133,Arun Singh,600001,1.0,0.278,7
2025-06-25 14:38:00,7C93E54B,Harish Naidu,SB66306997,Savings,9234031070,600001,Electricity bill,ATM Withdrawal,37844.58,103.221.93.148,Samsung S23,SB83197857,0,Normal,16.1,244,Sneha Nair,700001,1.0,0.316,14
2025-06-25 23:12:00,C461C3B7,Prakash Doss,SB47338124,Salary,9414797776,600001,Medical expense,Online Transfer,26236.06,103.143.57.176,OnePlus 11,SB66629388,0,Normal,15.8,340,Arun Singh,600001,1.0,0.105,13
2025-06-25 23:30:00,1DC8BDAE,Ganesh Murugan,SB90801586,Current,9384027113,601302,Medical expense,ATM Withdrawal,5169.13,103.44.137.187,Laptop-Chrome,SB13999315,0,Normal,15.3,580,Anjali Gupta,400001,1.0,0.297,8
2025-06-26 01:36:00,BD91DC56,Senthil Kumar,SB85329037,Current,9146654552,600001,Subscription fee,NEFT,8940.35,103.199.15.59,Desktop-Firefox,SB42868828,0,Normal,25.5,463,Karan Malhotra,560001,1.0,0.227,12
2025-06-26 06:25:00,61A0373B,Prakash Doss,SB47338124,Salary,9414797776,600028,Electricity bill,IMPS,24929.03,103.221.93.148,Samsung S23,SB42868828,0,Normal,20.7,340,Karan Malhotra,560001,1.0,0.373,14
2025-06-26 08:35:00,D84A7CB7,Senthil Kumar,SB85329037,Salary,9146654552,600096,Subscription fee,IMPS,15097.44,103.237.164.177,iPhone 13,SB13999315,0,Normal,7.5,463,Anjali Gupta,400001,1.0,0.161,8
2025-06-26 09:13:00,E4428167,Suresh Babu,SB28728463,Current,9398362082,600091,Electricity bill,Net Banking,45076.29,103.161.159.227,Vivo V25,SB89089901,0,Normal,29.6,164,Vikram Rathore,600002,1.0,0.234,11
2025-06-26 14:03:00,AC0F9D03,Vijay Kumar,SB83197857,Salary,9331191390,602001,Grocery payment,UPI Payment,23356.25,103.221.93.148,iPhone 14,SB66629388,0,Normal,25.8,630,Arun Singh,600001,1.0,0.118,14
2025-06-26 15:37:00,6214D5ED,Deepa Krishnan,SB39958838,Current,9465341213,600014,Subscription fee,Mobile Banking,45149.04,103.172.69.180,iPhone 13,SB24942603,0,Normal,25.6,697,Priya Sharma,600001,1.0,0.115,5
2025-06-26 20:01:00,CC228DB3,Senthil Kumar,SB85329037,Savings,9146654552,600091,Rent payment,ATM Withdrawal,39455.42,103.222.26.98,Samsung S23,SB70291817,0,Normal,24.1,463,Karan Malhotra,700001,1.0,0.37,6
2025-06-27 02:45:00,E5AF18B7,Balaji Natarajan,SB22575562,Joint,9203848421,600014,Amazon purchase,UPI Payment,22632.92,103.240.175.166,iPhone 13,SB13999315,0,Normal,11.9,45,Anjali Gupta,400001,1.0,0.271,9
2025-06-27 02:57:00,C28D6B3F,Saranya Venkat,SB39587039,Current,9506448196,601302,Rent payment,UPI Payment,22073.88,103.161.159.227,Desktop-Firefox,SB89254563,0,Normal,21.7,546,Karan Malhotra,600002,1.0,0.375,11
2025-06-27 11:58:00,7284F591,Ramesh Verma,SB41227216,Joint,9469319644,600001,Electricity bill,IMPS,10763.41,103.172.69.180,ATM Terminal,SB41227216,0,Normal,14.4,363,Priya Sharma,110001,1.0,0.363,5
2025-06-27 15:00:00,23807C36,Balaji Natarajan,SB22575562,Savings,9203848421,600001,Insurance premium,ATM Withdrawal,41830.67,103.143.57.176,iPhone 13,SB41227216,0,Normal,15.6,45,Priya Sharma,110001,1.0,0.428,13
2025-06-27 19:56:00,947C7946,Arjun Sharma,SB95822412,NRI,9914763202,600091,Subscription fee,ATM Withdrawal,32558.79,103.63.42.119,Vivo V25,SB85329037,0,Normal,15.2,224,Priya Sharma,400001,1.0,0.323,10
2025-06-28 09:45:00,9FC9395A,Meena Pillai,SB46913810,Savings,9849621470,601302,Electricity bill,Mobile Banking,15323.57,103.161.159.227,iPhone 14,SB89254563,0,Normal,24.9,133,Karan Malhotra,600002,1.0,0.225,11
2025-06-28 10:54:00,55DB8101,Uma Shankar,SB36687537,Salary,9883543540,602001,Amazon purchase,UPI Payment,45314.16,103.221.93.148,Samsung S23,SB85329037,0,Normal,15.6,874,Priya Sharma,400001,1.0,0.344,14
2025-06-28 14:11:00,C0522BCA,Dinesh Raj,SB97226012,Salary,9593303705,602001,Rent payment,Online Transfer,49264.06,103.198.75.253,OnePlus 11,SB39587039,0,Normal,17.4,4,Arun Singh,400001,1.0,0.141,13
2025-06-28 19:11:00,84409FD7,Vinoth Kumar,SB70291817,Joint,9184611066,601302,Electricity bill,Net Banking,7175.2,103.63.42.119,iPhone 14,SB21668732,0,Normal,10.0,290,Arun Singh,600001,1.0,0.122,10
2025-06-28 19:27:00,F78A8D69,Karthik Rajan,SB13356886,Current,9271432881,601302,Electricity bill,Online Transfer,13377.74,103.172.69.180,OnePlus 11,SB22575562,0,Normal,13.2,896,Sneha Nair,560001,1.0,0.398,5
2025-06-28 19:29:00,F898BCAB,Arun Menon,SB14265799,Current,9199585092,600040,Electricity bill,ATM Withdrawal,37376.95,103.143.57.176,Vivo V25,SB83140807,0,Normal,19.6,843,Arun Singh,600001,1.0,0.181,13
2025-06-28 19:40:00,B0379B22,Ganesh Murugan,SB90801586,NRI,9384027113,600091,Loan EMI,ATM Withdrawal,22268.26,103.98.70.254,ATM Terminal,SB85329037,0,Normal,12.6,580,Priya Sharma,400001,1.0,0.472,11
2025-06-28 21:22:00,0C523F0B,Prakash Doss,SB47338124,Savings,9414797776,600096,Insurance premium,ATM Withdrawal,48426.24,103.63.42.119,Samsung S23,SB36687537,0,Normal,10.3,340,Karan Malhotra,400001,1.0,0.463,10
2025-06-28 21:55:00,85FF5A44,Karthik Rajan,SB13356886,Savings,9271432881,603202,Subscription fee,IMPS,19531.88,103.84.216.197,Tablet-Android,SB39587039,0,Normal,23.5,896,Arun Singh,400001,2.0,0.151,7
2025-06-29 03:17:00,110B4072,Ramesh Verma,SB41227216,NRI,9469319644,602001,Amazon purchase,NEFT,22060.94,103.84.216.197,Vivo V25,SB89254563,0,Normal,26.3,363,Karan Malhotra,600002,1.0,0.329,7
2025-06-29 04:02:00,06A54C6F,Karthik Rajan,SB13356886,Savings,9271432881,600028,Rent payment,Net Banking,1508.81,103.198.75.253,OnePlus 11,SB42868828,0,Normal,16.8,896,Karan Malhotra,560001,1.0,0.222,13
2025-06-29 08:04:00,BCC62BFF,Harish Naidu,SB66306997,Current,9234031070,601302,Amazon purchase,Net Banking,28404.91,103.84.216.197,ATM Terminal,SB36687537,0,Normal,28.1,244,Karan Malhotra,400001,1.0,0.496,7
2025-06-29 12:43:00,EAE2AE87,Harish Naidu,SB66306997,Current,9234031070,600002,Monthly salary credit,UPI Payment,39536.22,103.221.93.148,iPhone 13,SB66629388,0,Normal,23.3,244,Arun Singh,600001,2.0,0.26,14
2025-06-30 00:41:00,C2AB37A3,Rahul Gupta,SB42868828,Salary,9553778756,601302,Loan EMI,Net Banking,46818.85,103.161.159.227,ATM Terminal,SB13561597,0,Normal,30.0,927,Arun Singh,600001,1.0,0.262,11
2025-06-30 01:19:00,8D65B8A5,Anitha Reddy,SB23756669,Current,9266944844,600028,Electricity bill,Online Transfer,2787.58,103.98.70.254,iPhone 13,SB89089901,0,Normal,24.2,906,Vikram Rathore,600002,1.0,0.242,11
2025-06-30 01:30:00,50F838BE,Senthil Kumar,SB85329037,Salary,9146654552,602001,Monthly salary credit,Net Banking,5821.11,103.198.75.253,Vivo V25,SB83140807,0,Normal,14.1,463,Arun Singh,600001,1.0,0.281,13
2025-06-30 01:47:00,9C90EA17,Rekha Singh,SB66629388,Salary,9209747451,603202,Medical expense,Net Banking,32108.19,103.240.175.166,Samsung S23,SB36687537,0,Normal,10.8,699,Karan Malhotra,400001,1.0,0.352,9
2025-06-30 05:46:00,DB538CCD,Madhavi Latha,SB89089901,Joint,9692749116,602001,Loan EMI,Online Transfer,39638.76,103.161.159.227,Vivo V25,SB77827638,0,Normal,8.1,465,Priya Sharma,560001,1.0,0.243,11
2025-06-30 07:37:00,41F01F10,Uma Shankar,SB36687537,Joint,9883543540,602001,Insurance premium,Online Transfer,11415.66,103.199.15.59,iPhone 14,SB95822412,0,Normal,10.1,874,Karan Malhotra,400001,1.0,0.341,12
2025-06-30 08:28:00,48C507BC,Rahul Gupta,SB42868828,Salary,9553778756,600091,Amazon purchase,Net Banking,4305.83,103.198.75.253,Tablet-Android,SB66629388,0,Normal,15.0,927,Arun Singh,600001,1.0,0.414,13
2025-06-30 09:27:00,5E2F8E53,Saranya Venkat,SB39587039,NRI,9506448196,600002,Medical expense,NEFT,29996.48,103.63.42.119,Tablet-Android,SB83197857,0,Normal,29.3,546,Sneha Nair,700001,1.0,0.33,10
2025-06-30 13:38:00,BA93D31D,Madhavi Latha,SB89089901,Savings,9692749116,603202,Monthly salary credit,UPI Payment,26870.89,103.240.175.166,Samsung S23,SB41227216,0,Normal,21.2,465,Priya Sharma,110001,1.0,0.496,9
2025-06-30 15:06:00,0AD33DBE,Sindhu Rao,SB13999315,Joint,9507943839,601302,Grocery payment,Online Transfer,16444.54,103.198.75.253,Samsung S23,SB42868828,0,Normal,11.9,504,Karan Malhotra,560001,1.0,0.172,13
2025-06-30 18:38:00,A74605E4,Balaji Natarajan,SB22575562,Joint,9203848421,600040,Monthly salary credit,ATM Withdrawal,14761.19,103.95.91.54,ATM Terminal,SB13356886,0,Normal,22.2,45,Karan Malhotra,600002,1.0,0.167,10
2025-06-30 19:11:00,4E2BC6F6,Jaya Devi,SB77827638,Current,9748245888,600028,Amazon purchase,UPI Payment,36366.96,103.237.164.177,iPhone 13,SB21668732,0,Normal,29.5,156,Arun Singh,600001,1.0,0.257,8
2025-06-30 19:12:00,05D551C3,Harish Naidu,SB66306997,Salary,9234031070,600096,Loan EMI,NEFT,45030.9,103.63.42.119,Samsung S23,SB23756669,0,Normal,10.6,244,Karan Malhotra,600001,1.0,0.263,10
2025-06-30 19:16:00,971284F3,Sindhu Rao,SB13999315,Joint,9507943839,600040,Rent payment,NEFT,42740.11,103.12.170.59,OnePlus 11,SB14265799,0,Normal,19.3,504,Sneha Nair,560001,2.0,0.375,7
2025-06-30 20:57:00,64B45C14,Karthik Rajan,SB13356886,Current,9271432881,602001,Monthly salary credit,Net Banking,18776.19,103.143.57.176,Redmi Note 12,SB13999315,0,Normal,8.2,896,Anjali Gupta,400001,1.0,0.496,13
2025-07-01 02:34:00,12F25055,Uma Shankar,SB36687537,Joint,9883543540,603202,Electricity bill,NEFT,32918.63,103.98.70.254,iPhone 13,SB13999315,0,Normal,28.5,874,Anjali Gupta,400001,1.0,0.129,11
2025-07-02 10:00:00,FAN0,Mule0,MULE_ACC_0,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.965,19
2025-07-02 10:01:00,FAN1,Mule1,MULE_ACC_1,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.918,19
2025-07-02 10:02:00,FAN2,Mule2,MULE_ACC_2,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.948,19
2025-07-02 10:03:00,FAN3,Mule3,MULE_ACC_3,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.975,19
2025-07-02 10:04:00,FAN4,Mule4,MULE_ACC_4,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.972,19
2025-07-02 10:05:00,FAN5,Mule5,MULE_ACC_5,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.921,19
2025-07-02 10:06:00,FAN6,Mule6,MULE_ACC_6,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.904,19
2025-07-02 10:07:00,FAN7,Mule7,MULE_ACC_7,Savings,9999999999,600001,Transfer,UPI Payment,5000.0,103.50.181.18,OnePlus 11,COLL_ACC_01,1,Mule Collection,90.0,5,Target,603202,1.0,0.927,19
2025-07-02 15:00:00,LOOP1,Alpha,ACC_A,Savings,9999999999,600001,Transfer,UPI Payment,10000.0,192.168.1.1,OnePlus 11,ACC_B,1,Mule Chain,90.0,5,Target,603202,1.0,0.903,3
2025-07-02 15:05:00,LOOP2,Beta,ACC_B,Savings,9999999999,600001,Transfer,UPI Payment,9900.0,192.168.1.1,OnePlus 11,ACC_C,1,Mule Chain,90.0,5,Target,603202,1.0,0.961,3
